fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
1	100	103	28	1.0	1.0	WD	921	3897	73	62263	0.31693048864418444	0.8497295100514802	0.19115815691158156	0.9265593561368209	0.9410973397823458	0.9408821514727344	0.9856337997756794	7648	3824	3824	67154	994	66160	203	172.11863827705383	3.3290855884552
1	100	103	29	1.0	1.0	WD	921	3828	73	62332	0.32073829009228627	0.8521061713507514	0.19393556538218573	0.9265593561368209	0.9421402660217654	0.9419096405277422	0.9856867018313022	7648	3824	3824	67154	994	66160	203	167.2936451435089	3.647700309753418
1	100	103	30	1.0	1.0	WD	922	3774	72	62386	0.32407732864674865	0.853453009028203	0.19633730834752983	0.9275653923541247	0.942956469165659	0.9427286535426036	0.9857277735335837	7648	3824	3824	67154	994	66160	203	168.32778978347778	3.6556143760681152
1	100	103	31	1.0	1.0	WD	921	3699	73	62461	0.32810830067687924	0.8544643478201865	0.19935064935064936	0.9265593561368209	0.944090084643289	0.9438305983262352	0.9857656823650488	7648	3824	3824	67154	994	66160	203	170.21575284004211	3.3552582263946533
1	100	103	32	1.0	1.0	WD	921	3638	73	62522	0.3317125877903836	0.8576198533331766	0.20201798640052643	0.9265593561368209	0.945012091898428	0.9447389582154451	0.9858089893654551	7648	3824	3824	67154	994	66160	203	170.85031652450562	3.4220550060272217
1	100	103	33	1.0	1.0	WD	921	3575	73	62585	0.3355191256830601	0.8588408772509315	0.2048487544483986	0.9265593561368209	0.9459643288996372	0.9456771003961045	0.9858441610971755	7648	3824	3824	67154	994	66160	203	169.2031421661377	3.5365099906921387
1	100	103	34	1.0	1.0	WD	920	3512	74	62648	0.3391079985256174	0.8609860342711095	0.2075812274368231	0.9255533199195171	0.9469165659008464	0.9466003514310392	0.9858795609205414	7648	3824	3824	67154	994	66160	203	172.5678095817566	3.728379487991333
1	100	103	35	1.0	1.0	WD	920	3457	74	62703	0.3425805250418917	0.8612194013406201	0.21018962759881196	0.9255533199195171	0.9477478839177751	0.9474193644459005	0.9859062172308336	7648	3824	3824	67154	994	66160	203	174.46449613571167	3.7354981899261475
1	100	103	36	1.0	1.0	WD	920	3397	74	62763	0.3464507625682545	0.8636206258744888	0.21311095668288163	0.9255533199195171	0.948654776299879	0.9483128331893856	0.985935595434761	7648	3824	3824	67154	994	66160	203	174.8484718799591	3.8388149738311768
1	100	103	37	1.0	1.0	WD	920	3333	74	62827	0.35067657709167144	0.8643253317107885	0.21631789325182224	0.9255533199195171	0.9496221281741234	0.9492658665157697	0.9859605638668772	7648	3824	3824	67154	994	66160	203	177.15626502037048	3.7205474376678467
1	100	103	38	1.0	1.0	WD	919	3260	75	62900	0.3553063986081577	0.8658566206663347	0.2199090691553003	0.9245472837022133	0.9507255139056832	0.9503380290079518	0.9859879348643249	7648	3824	3824	67154	994	66160	203	178.72426199913025	3.473065137863159
1	100	103	39	1.0	1.0	WD	918	3205	76	62955	0.3588039867109635	0.8668866049986595	0.22265340771283046	0.9235412474849095	0.9515568319226119	0.9511421508770885	0.9860126447925766	7648	3824	3824	67154	994	66160	203	178.75229620933533	4.098539590835571
1	100	103	40	1.0	1.0	WD	918	3162	76	62998	0.3618446984627513	0.8674325219389075	0.225	0.9235412474849095	0.9522067714631197	0.9517824701432528	0.9860338116972694	7648	3824	3824	67154	994	66160	203	179.28662490844727	4.04815411567688
1	100	103	41	1.0	1.0	WD	918	3093	76	63067	0.36683316683316686	0.8678150117996354	0.22887060583395663	0.9235412474849095	0.9532496977025393	0.9528099591982607	0.9860536404643094	7648	3824	3824	67154	994	66160	203	181.2324559688568	3.715825080871582
1	100	103	42	1.0	1.0	WD	918	3049	76	63111	0.3700866760733723	0.8691730565117326	0.23140912528358962	0.9235412474849095	0.9539147521160822	0.9534651696101498	0.98607492901788	7648	3824	3824	67154	994	66160	203	183.03687405586243	3.6688528060913086
1	100	103	43	1.0	1.0	WD	918	3012	76	63148	0.3728675873273761	0.8699501524165851	0.233587786259542	0.9235412474849095	0.9544740024183797	0.9540161420019656	0.9860941951588613	7648	3824	3824	67154	994	66160	203	183.64873957633972	3.8225269317626953
1	100	103	44	1.0	1.0	WD	918	2976	76	63184	0.3756137479541735	0.8697872654768242	0.2357473035439137	0.9235412474849095	0.9550181378476421	0.9545522232480567	0.9861086257569601	7648	3824	3824	67154	994	66160	203	184.809237241745	3.577517032623291
1	100	103	45	1.0	1.0	WD	918	2949	76	63211	0.3777000617156963	0.8705216400287321	0.2373933281613654	0.9235412474849095	0.9554262394195889	0.954954284182625	0.9861253980959518	7648	3824	3824	67154	994	66160	203	186.6314353942871	3.835651159286499
1	100	103	46	1.0	1.0	WD	917	2909	77	63251	0.38049792531120324	0.8707292336023027	0.2396759017250392	0.9225352112676056	0.9560308343409916	0.9555350388658903	0.9861413340989102	7648	3824	3824	67154	994	66160	203	187.13734006881714	3.32816743850708
1	100	103	47	1.0	1.0	WD	917	2869	77	63291	0.3836820083682009	0.8721219363358225	0.2422081352350766	0.9225352112676056	0.9566354292623942	0.9561306846948804	0.9861598551405166	7648	3824	3824	67154	994	66160	203	186.50868034362793	3.864342212677002
1	100	103	48	1.0	1.0	WD	916	2815	78	63345	0.38772486772486775	0.8708234305537621	0.2455105869740016	0.9215291750503019	0.9574516324062878	0.9569199154182922	0.986171335753335	7648	3824	3824	67154	994	66160	203	187.62503862380981	3.7109713554382324
1	100	103	49	1.0	1.0	WD	915	2756	79	63404	0.3922829581993569	0.8731215411950792	0.24925088531735223	0.920523138832998	0.9583434099153567	0.9577836018703278	0.9861885186572884	7648	3824	3824	67154	994	66160	203	188.46506023406982	3.6714260578155518
1	100	103	50	1.0	1.0	WD	915	2698	79	63462	0.3972216192750163	0.8735089240770236	0.2532521450318295	0.920523138832998	0.9592200725513905	0.9586472883223636	0.9862009876672367	7648	3824	3824	67154	994	66160	203	190.2027304172516	4.182652950286865
1	100	103	51	1.0	1.0	WD	915	2640	79	63520	0.4022862167509343	0.8728792771860309	0.25738396624472576	0.920523138832998	0.9600967351874244	0.9595109747743992	0.9862085755159737	7648	3824	3824	67154	994	66160	203	192.46221780776978	3.6084768772125244
1	100	103	52	1.0	1.0	WD	915	2589	79	63571	0.40684748777234336	0.8738976239178523	0.2611301369863014	0.920523138832998	0.9608675937122129	0.9602704232063615	0.9862205427243023	7648	3824	3824	67154	994	66160	203	193.08889293670654	3.7707810401916504
1	100	103	53	1.0	1.0	WD	915	2556	79	63604	0.4098544232922732	0.8739837356814243	0.2636127917026793	0.920523138832998	0.96136638452237	0.9607618310152783	0.9862296207717892	7648	3824	3824	67154	994	66160	203	193.75653409957886	3.6797397136688232
1	100	103	54	1.0	1.0	WD	914	2520	80	63640	0.4128274616079494	0.8755160698715827	0.2661619103086779	0.9195171026156942	0.9619105199516325	0.9612830211156447	0.9862432606521839	7648	3824	3824	67154	994	66160	203	193.8253779411316	4.010427713394165
1	100	103	55	1.0	1.0	WD	913	2474	81	63686	0.4167998173932892	0.8769260400309503	0.26956008266902864	0.9185110663983903	0.9626058041112454	0.9619531226732585	0.9862553190971708	7648	3824	3824	67154	994	66160	203	192.39887166023254	3.905919313430786
1	100	103	56	1.0	1.0	WD	913	2442	81	63718	0.4198666360082777	0.877327405132414	0.2721311475409836	0.9185110663983903	0.9630894800483676	0.9624296393364505	0.9862652030684713	7648	3824	3824	67154	994	66160	203	195.15523171424866	3.8180387020111084
1	100	103	57	1.0	1.0	WD	913	2402	81	63758	0.4237642144349037	0.8777092317675493	0.27541478129713426	0.9185110663983903	0.9636940749697702	0.9630252851654406	0.9862741746731903	7648	3824	3824	67154	994	66160	203	197.00128531455994	3.9475417137145996
1	100	103	58	1.0	1.0	WD	913	2370	81	63790	0.4269347673602993	0.8779726840624172	0.27809929942126105	0.9185110663983903	0.9641777509068924	0.9635018018286327	0.9862841498811491	7648	3824	3824	67154	994	66160	203	196.2284893989563	4.947312593460083
1	100	103	59	1.0	1.0	WD	913	2342	81	63818	0.42974817604142146	0.8780589816040376	0.2804915514592934	0.9185110663983903	0.9646009673518743	0.9639187539089258	0.9862927261270159	7648	3824	3824	67154	994	66160	203	198.99520540237427	4.09272575378418
1	100	103	60	1.0	1.0	WD	913	2310	81	63850	0.43300924828076826	0.8783383777844695	0.2832764505119454	0.9185110663983903	0.9650846432889963	0.9643952705721178	0.9863025340677681	7648	3824	3824	67154	994	66160	203	198.79557418823242	4.3306732177734375
1	100	103	61	1.0	1.0	WD	912	2277	82	63883	0.43605068132918967	0.8780705323221818	0.28598306679209784	0.9175050301810865	0.9655834340991536	0.9648717872353099	0.9863089662521685	7648	3824	3824	67154	994	66160	203	196.80512952804565	3.968627691268921
1	100	103	62	1.0	1.0	WD	911	2239	83	63921	0.4396718146718146	0.8782091542701066	0.2892063492063492	0.9164989939637826	0.9661577992744861	0.9654227596271258	0.9863167213681119	7648	3824	3824	67154	994	66160	203	198.36006546020508	4.078082084655762
1	100	103	63	1.0	1.0	WD	911	2210	83	63950	0.44277035236938034	0.8770189684161066	0.2918936238385133	0.9164989939637826	0.966596130592503	0.9658546028531435	0.9863196105289537	7648	3824	3824	67154	994	66160	203	199.2313859462738	3.962165594100952
1	100	103	64	1.0	1.0	WD	911	2184	83	63976	0.4455857177794082	0.879272788414378	0.29434571890145395	0.9164989939637826	0.9669891172914148	0.9662417726419871	0.9863323836610959	7648	3824	3824	67154	994	66160	203	201.49204778671265	4.349239349365234
1	100	103	65	1.0	1.0	WD	909	2152	85	64008	0.44833538840937115	0.8784624003895751	0.29696177719699446	0.9144869215291751	0.9674727932285369	0.9666885070137297	0.9863370063184428	7648	3824	3824	67154	994	66160	203	200.91256880760193	4.305919170379639
1	100	103	66	1.0	1.0	WD	909	2125	85	64035	0.45134061569016876	0.8792758576825688	0.2996044825313118	0.9144869215291751	0.9678808948004837	0.967090567948298	0.9863440467472308	7648	3824	3824	67154	994	66160	203	209.3582284450531	4.449205636978149
1	100	103	67	1.0	1.0	WD	909	2092	85	64068	0.45506883604505627	0.8793460703132009	0.3028990336554482	0.9144869215291751	0.9683796856106409	0.9675819757572147	0.9863510111454702	7648	3824	3824	67154	994	66160	203	203.50877261161804	4.4386961460113525
1	100	103	68	1.0	1.0	WD	908	2070	86	64090	0.45720040281973806	0.8794718594007431	0.3049026192075218	0.9134808853118712	0.9687122128174124	0.9678946898174345	0.9863572304443347	7648	3824	3824	67154	994	66160	203	202.80614805221558	4.884223222732544
1	100	103	69	1.0	1.0	WD	908	2035	86	64125	0.4612649225298451	0.8791071077104332	0.30852871219843697	0.9134808853118712	0.9692412333736397	0.9684158799178009	0.9863622940788626	7648	3824	3824	67154	994	66160	203	204.04372882843018	4.322484493255615
1	100	103	70	1.0	1.0	WD	908	2019	86	64141	0.46314715633766895	0.8799959548516977	0.31021523744448243	0.9134808853118712	0.9694830713422007	0.968654138249397	0.9863689847671275	7648	3824	3824	67154	994	66160	203	201.05481934547424	4.963080644607544
1	100	103	71	1.0	1.0	WD	908	1998	86	64162	0.4656410256410256	0.8803797575760269	0.31245698554714385	0.9134808853118712	0.9698004836759371	0.9689668523096167	0.9863742916994105	7648	3824	3824	67154	994	66160	203	205.04538989067078	4.315686464309692
1	100	103	72	1.0	1.0	WD	907	1965	87	64195	0.46921883083290233	0.8805527061639205	0.31580779944289694	0.9124748490945674	0.9702992744860943	0.9694433689728088	0.9863806326471527	7648	3824	3824	67154	994	66160	203	206.11210942268372	4.898025989532471
1	100	103	73	1.0	1.0	WD	907	1943	87	64217	0.47190426638917793	0.8792880290831061	0.3182456140350877	0.9124748490945674	0.9706318016928658	0.9697709741787534	0.9863825486169739	7648	3824	3824	67154	994	66160	203	205.78651642799377	4.747313022613525
1	100	103	74	1.0	1.0	WD	907	1917	87	64243	0.4751178627553693	0.8805263760173047	0.3211756373937677	0.9124748490945674	0.9710247883917775	0.9701581439675969	0.9863881900836701	7648	3824	3824	67154	994	66160	203	206.15468859672546	5.139765977859497
1	100	103	75	1.0	1.0	WD	907	1895	87	64265	0.47787144362486833	0.8807780886899959	0.32369735902926483	0.9124748490945674	0.971357315598549	0.9704857491735415	0.9863937707259275	7648	3824	3824	67154	994	66160	203	206.10990190505981	4.504316091537476
1	100	103	76	1.0	1.0	WD	905	1870	89	64290	0.4802334836826745	0.8785978072787171	0.3261261261261261	0.9104627766599598	0.9717351874244257	0.9708282455252107	0.9863935730465014	7648	3824	3824	67154	994	66160	203	204.5397825241089	4.525763988494873
