fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
1	100	103	14	1.0	1.0	WD	931	5223	63	60937	0.2604924454392837	0.7293432311587625	0.15128371790705233	0.9366197183098591	0.9210550181378476	0.9212854036989606	0.9835256399339204	7648	3824	3824	67154	994	66160	203	21.321250200271606	0.49294376373291016
2	100	103	14	1.0	1.0	WD	925	5087	48	62346	0.2648532569792412	0.7612442581354248	0.15385894876912842	0.9506680369989723	0.9245621579938605	0.9249334853667807	0.9856603126099404	7690	3845	3845	68406	973	67433	203	21.01145839691162	0.5094892978668213
3	100	103	14	1.0	1.0	WD	919	5738	54	66733	0.2408912188728702	0.6831259563464703	0.1380501727504882	0.9445015416238438	0.9208235018145189	0.9211371929633462	0.9812077788552428	7690	3845	3845	73444	973	72471	203	21.23474884033203	0.5473804473876953
4	100	103	14	1.0	1.0	WD	871	5568	53	65243	0.23658834714111102	0.7467251548531032	0.13526945177822644	0.9426406926406926	0.9213681490163957	0.9216421551543876	0.985048532643539	7788	3894	3894	71735	924	70811	203	21.625735998153687	0.5214300155639648
5	100	103	14	1.0	1.0	WD	907	5512	47	65114	0.24603282246032823	0.7073530484569721	0.14129926779872254	0.950733752620545	0.9219550873615949	0.922338642078793	0.9865591780864045	7728	3864	3864	71580	954	70626	203	21.282193422317505	0.5334975719451904
1	100	103	15	1.0	1.0	WD	931	5101	63	61059	0.2650156561343582	0.7483218415029106	0.15434350132625996	0.9366197183098591	0.9228990326481258	0.9231021234773803	0.9838782544115966	7648	3824	3824	67154	994	66160	203	21.71677851676941	0.5169894695281982
2	100	103	15	1.0	1.0	WD	925	4941	48	62492	0.2705073841204854	0.7778216587096949	0.15768837367882713	0.9506680369989723	0.9267272700309938	0.9270678010700816	0.9859820510203352	7690	3845	3845	68406	973	67433	203	20.74218511581421	0.5471806526184082
3	100	103	15	1.0	1.0	WD	919	5620	54	66851	0.24467518636847713	0.7092282604012705	0.14054136718152624	0.9445015416238438	0.9224517393164162	0.9227438592669245	0.9816309980773683	7690	3845	3845	73444	973	72471	203	21.632545232772827	0.5345544815063477
4	100	103	15	1.0	1.0	WD	871	5413	53	65398	0.2416759156492786	0.7652938577007096	0.13860598345003183	0.9426406926406926	0.9235570744658316	0.9238028856206872	0.9854323205709289	7788	3894	3894	71735	924	70811	203	21.51128578186035	0.5120971202850342
5	100	103	15	1.0	1.0	WD	906	5360	48	65266	0.2509695290858726	0.7277493313044655	0.14458984998404087	0.949685534591195	0.9241072692776031	0.9244481698798547	0.986946163571881	7728	3864	3864	71580	954	70626	203	21.49417519569397	0.5600204467773438
1	100	103	16	1.0	1.0	WD	931	4967	63	61193	0.2701683110853163	0.7633797490865216	0.15785011868429977	0.9366197183098591	0.9249244256348247	0.9250975370044972	0.9841570432267123	7648	3824	3824	67154	994	66160	203	21.692003965377808	0.48880481719970703
2	100	103	16	1.0	1.0	WD	926	4830	47	62603	0.2752266310001486	0.7939156791660482	0.16087560806115359	0.9516957862281603	0.9283733483605949	0.9287050843493261	0.9862491198107356	7690	3845	3845	68406	973	67433	203	21.352536916732788	0.5261268615722656
