fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
5	0	61	61	1.0	1.0	WD	898	4594	56	66032	0.2786224014892957	0.8642480556520065	0.16351056081573198	0.9412997903563941	0.9349531334069606	0.9350377200335289	0.9874243371689927	7728	3864	3864	71580	954	70626	61	6.98560094833374	0.16450190544128418
1	0	62	62	1.0	1.0	WD	927	4331	67	61829	0.2965451055662188	0.8659424782624431	0.17630277672118677	0.9325955734406438	0.934537484885127	0.9345087411025405	0.9829770415114629	7648	3824	3824	67154	994	66160	62	6.700539827346802	0.1674652099609375
2	0	62	62	1.0	1.0	WD	924	4219	49	63214	0.302158273381295	0.8866768979024917	0.17966167606455377	0.9496402877697842	0.9374341939406522	0.9376078121802182	0.9853543715402547	7690	3845	3845	68406	973	67433	62	6.817672967910767	0.16824793815612793
3	0	62	62	1.0	1.0	WD	909	5085	64	67386	0.2609444524185446	0.8665292792049396	0.15165165165165165	0.934224049331963	0.9298340025665438	0.9298921627362344	0.9802530502933711	7690	3845	3845	73444	973	72471	62	7.521665096282959	0.1693575382232666
4	0	62	62	1.0	1.0	WD	866	4591	58	66220	0.27143081021783416	0.867754591678169	0.15869525380245555	0.9372294372294372	0.9351654403976783	0.9351920262075696	0.9856777149782473	7788	3894	3894	71735	924	70811	62	7.080361604690552	0.17233514785766602
5	0	62	62	1.0	1.0	WD	900	4547	54	66079	0.28120606155288236	0.8645801660704652	0.16522856618322013	0.9433962264150944	0.9356186107099369	0.9357222687901648	0.9874597348978743	7728	3864	3864	71580	954	70626	62	6.521802186965942	0.16962575912475586
1	0	63	63	1.0	1.0	WD	925	4263	69	61897	0.29925590423811066	0.8639443231334246	0.17829606784888202	0.9305835010060363	0.9355652962515115	0.9354915567203741	0.9827878014763307	7648	3824	3824	67154	994	66160	63	6.876233100891113	0.16891026496887207
2	0	63	63	1.0	1.0	WD	924	4179	49	63254	0.30414746543778803	0.8882840412288234	0.18106995884773663	0.9496402877697842	0.9380273753206887	0.9381925562085197	0.9852958916595971	7690	3845	3845	68406	973	67433	63	6.676623582839966	0.17210984230041504
3	0	63	63	1.0	1.0	WD	909	5020	64	67451	0.2634019124891336	0.8693010561020389	0.15331421824928318	0.934224049331963	0.9307309130548771	0.9307771907848157	0.9802508663386679	7690	3845	3845	73444	973	72471	63	6.8102500438690186	0.17240524291992188
4	0	63	63	1.0	1.0	WD	866	4497	58	66314	0.275489104501352	0.8708797633285955	0.16147678538131643	0.9372294372294372	0.9364929177670136	0.936502404683906	0.9857676134525777	7788	3894	3894	71735	924	70811	63	6.8466796875	0.17578458786010742
5	0	63	63	1.0	1.0	WD	897	4506	57	66120	0.2822085889570552	0.8655969102936787	0.1660188784008884	0.940251572327044	0.936199133463597	0.9362531433361274	0.9875199184578808	7728	3864	3864	71580	954	70626	63	6.831265449523926	0.17663168907165527
1	0	64	64	1.0	1.0	WD	926	4189	68	61971	0.3031592732034703	0.8651158323666243	0.18103616813294232	0.93158953722334	0.9366837968561064	0.9366083926497305	0.9827665737471991	7648	3824	3824	67154	994	66160	64	6.664844989776611	0.17238378524780273
2	0	64	64	1.0	1.0	WD	923	4088	50	63345	0.3084893048128342	0.8927144214492065	0.18419477150269406	0.9486125385405961	0.9393768629602717	0.9395082302721983	0.9852228261011209	7690	3845	3845	68406	973	67433	64	6.974347114562988	0.17608332633972168
3	0	64	64	1.0	1.0	WD	910	4939	63	67532	0.26678393433010844	0.8694362491874611	0.1555821507950077	0.935251798561151	0.9318486015095694	0.9318936877076412	0.980302799079727	7690	3845	3845	73444	973	72471	64	6.9882683753967285	0.17887306213378906
4	0	64	64	1.0	1.0	WD	864	4453	60	66358	0.27687870533568343	0.8669493924662921	0.1624976490502163	0.935064935064935	0.9371142901526599	0.9370878929392904	0.985689361125381	7788	3894	3894	71735	924	70811	64	6.80064058303833	0.18103337287902832
5	0	64	64	1.0	1.0	WD	898	4422	56	66204	0.2862607586866433	0.8658591787722905	0.168796992481203	0.9412997903563941	0.9373884971540226	0.9374406258731489	0.9875364967652859	7728	3864	3864	71580	954	70626	64	6.755208730697632	0.18085694313049316
1	0	65	65	1.0	1.0	WD	925	4134	69	62026	0.3056335701305138	0.8612154332739544	0.18284245898398893	0.9305835010060363	0.9375151148730351	0.9374125145188671	0.9827393852230675	7648	3824	3824	67154	994	66160	65	6.848636627197266	0.17667436599731445
2	0	65	65	1.0	1.0	WD	922	4041	51	63392	0.3106469002695418	0.887319069366991	0.1857747330243804	0.947584789311408	0.9400738510818145	0.9401806859047452	0.9851513303700379	7690	3845	3845	68406	973	67433	65	7.056832790374756	0.18039464950561523
3	0	65	65	1.0	1.0	WD	908	4926	65	67545	0.2667841927427648	0.8688428598482065	0.15563935550222832	0.9331963001027749	0.932027983607236	0.9320434616850934	0.980355057995839	7690	3845	3845	73444	973	72471	65	7.245023965835571	0.19232892990112305
4	0	65	65	1.0	1.0	WD	862	4396	62	66415	0.2788741507602718	0.8681055596785332	0.16394066184861164	0.9329004329004329	0.9379192498340654	0.9378546037499129	0.985721395671827	7788	3894	3894	71735	924	70811	65	7.528329372406006	0.19453692436218262
5	0	65	65	1.0	1.0	WD	898	4381	56	66245	0.28814375100272743	0.8713670182621199	0.17010797499526426	0.9412997903563941	0.9379690199076828	0.938013411567477	0.9875355320473078	7728	3864	3864	71580	954	70626	65	7.5523362159729	0.18220257759094238
1	0	66	66	1.0	1.0	WD	922	4080	72	62080	0.3075383589059373	0.8658496773115337	0.18432626949220313	0.9275653923541247	0.9383313180169287	0.9381719629508294	0.9826022413197444	7648	3824	3824	67154	994	66160	66	6.852530241012573	0.1847374439239502
2	0	66	66	1.0	1.0	WD	923	4012	50	63421	0.3124576844955992	0.8911710468720272	0.18703140830800405	0.9486125385405961	0.940503907582341	0.9406192439259714	0.9851482821615073	7690	3845	3845	68406	973	67433	66	7.7436769008636475	0.21341848373413086
3	0	66	66	1.0	1.0	WD	908	4877	65	67594	0.2687185557857354	0.8691663831358781	0.15695764909248056	0.9331963001027749	0.9327041161292103	0.9327106366755623	0.9803656090497297	7690	3845	3845	73444	973	72471	66	7.549202919006348	0.19451355934143066
4	0	66	66	1.0	1.0	WD	864	4344	60	66467	0.28180039138943247	0.8719006724136796	0.16589861751152074	0.935064935064935	0.9386535990171019	0.9386073743639786	0.9856210890266334	7788	3894	3894	71735	924	70811	66	7.096658706665039	0.1963205337524414
5	0	66	66	1.0	1.0	WD	897	4310	57	66316	0.2911864956987502	0.8761372703754166	0.17226810063376224	0.940251572327044	0.9389743154079234	0.9389913383626711	0.9874872516229674	7728	3864	3864	71580	954	70626	66	6.834823369979858	0.19242405891418457
1	0	67	67	1.0	1.0	WD	923	4012	71	62148	0.31135098667566197	0.8545334715840875	0.18703140830800405	0.9285714285714286	0.9393591293833132	0.9391994520058373	0.9825600899836747	7648	3824	3824	67154	994	66160	67	7.1290435791015625	0.19914531707763672
2	0	67	67	1.0	1.0	WD	923	3920	50	63513	0.31740027510316365	0.8873543187170048	0.19058434854429074	0.9486125385405961	0.9418682247564248	0.9419641551910651	0.985100394805493	7690	3845	3845	68406	973	67433	67	8.25682783126831	0.2142782211303711
3	0	67	67	1.0	1.0	WD	908	4801	65	67670	0.2717749176893146	0.8716783276801158	0.15904711858469084	0.9331963001027749	0.9337528114694154	0.9337454387015958	0.9802284169861019	7690	3845	3845	73444	973	72471	67	7.938916206359863	0.19616055488586426
4	0	67	67	1.0	1.0	WD	863	4290	61	66521	0.2840217212440349	0.868778035950083	0.1674752571317679	0.933982683982684	0.9394161923994859	0.9393462047814874	0.9854870054980207	7788	3894	3894	71735	924	70811	67	7.228370189666748	0.20499753952026367
5	0	67	67	1.0	1.0	WD	897	4257	57	66369	0.293713163064833	0.877626066945404	0.1740395809080326	0.940251572327044	0.9397247472602158	0.939731768650461	0.9876295697874313	7728	3864	3864	71580	954	70626	67	7.038864850997925	0.2097306251525879
1	0	68	68	1.0	1.0	WD	924	3959	70	62201	0.3144461459928535	0.86756015849492	0.18922793364734794	0.9295774647887324	0.9401602176541717	0.9400035738749739	0.9825750832078323	7648	3824	3824	67154	994	66160	68	9.669208288192749	0.2235698699951172
2	0	68	68	1.0	1.0	WD	919	3875	54	63558	0.3187099011617826	0.8918819102731739	0.1916979557780559	0.9445015416238438	0.9425355538089659	0.9425635178200743	0.9850913416261573	7690	3845	3845	68406	973	67433	68	9.706207275390625	0.21372127532958984
3	0	68	68	1.0	1.0	WD	907	4710	66	67761	0.27526555386949925	0.8693115128709032	0.16147409649278974	0.9321685508735869	0.935008486153082	0.9349708621534775	0.9802094137438794	7690	3845	3845	73444	973	72471	68	7.549026250839233	0.20635628700256348
4	0	68	68	1.0	1.0	WD	863	4214	61	66597	0.28761873021163137	0.8771043438795673	0.1699822729958637	0.933982683982684	0.9404894719746932	0.9404056597198021	0.9854923547782002	7788	3894	3894	71735	924	70811	68	7.381033182144165	0.20676398277282715
5	0	68	68	1.0	1.0	WD	896	4188	58	66438	0.29678701556806897	0.8775896519614245	0.17623918174665618	0.939203354297694	0.9407017245773511	0.9406817546800782	0.9876375843675556	7728	3864	3864	71580	954	70626	68	6.9985291957855225	0.20242881774902344
1	0	69	69	1.0	1.0	WD	922	3900	72	62260	0.3170563961485557	0.8617813530601354	0.19120696806304438	0.9275653923541247	0.9410519951632407	0.9408523691812848	0.9826084606186088	7648	3824	3824	67154	994	66160	69	8.010723352432251	0.193770170211792
2	0	69	69	1.0	1.0	WD	920	3815	53	63618	0.3223545900490539	0.8908503678479307	0.19429778247096094	0.9455292908530318	0.9434253258790206	0.9434552524632343	0.9850920579551622	7690	3845	3845	68406	973	67433	69	7.341135501861572	0.20314717292785645
3	0	69	69	1.0	1.0	WD	905	4675	68	67796	0.27620936975431104	0.8699379927626917	0.16218637992831542	0.9301130524152107	0.9354914379544922	0.935420184085834	0.9801236438864449	7690	3845	3845	73444	973	72471	69	7.281415224075317	0.21326017379760742
4	0	69	69	1.0	1.0	WD	863	4173	61	66638	0.28959731543624156	0.8766000413673686	0.17136616362192217	0.933982683982684	0.9410684780613181	0.9409772077786297	0.9854814728139494	7788	3894	3894	71735	924	70811	69	7.549570560455322	0.21306967735290527
5	0	69	69	1.0	1.0	WD	897	4172	57	66454	0.2978582101942553	0.8777458761595875	0.1769579798776879	0.940251572327044	0.9409282700421941	0.9409192511874825	0.9875412164624701	7728	3864	3864	71580	954	70626	69	7.274923086166382	0.2108747959136963
1	0	70	70	1.0	1.0	WD	918	3830	76	62330	0.3197492163009405	0.8679230995117206	0.1933445661331087	0.9235412474849095	0.9421100362756953	0.9418351847991184	0.9825460699505376	7648	3824	3824	67154	994	66160	70	7.599658012390137	0.21054887771606445
2	0	70	70	1.0	1.0	WD	920	3748	53	63685	0.32618330083318564	0.8875739375231069	0.19708654670094258	0.9455292908530318	0.9444189046905818	0.9444346987106395	0.9851299014640684	7690	3845	3845	68406	973	67433	70	7.782958745956421	0.20676517486572266
3	0	70	70	1.0	1.0	WD	903	4614	70	67857	0.2782742681047766	0.8721613571808567	0.16367591082109842	0.9280575539568345	0.9363331539512356	0.9362235172376232	0.9801200985054332	7690	3845	3845	73444	973	72471	70	9.535175085067749	0.2598860263824463
4	0	70	70	1.0	1.0	WD	863	4095	61	66716	0.2934376062563753	0.8725409176140149	0.17406212182331585	0.933982683982684	0.942170001835873	0.9420645431100578	0.9854870360653362	7788	3894	3894	71735	924	70811	70	9.953292608261108	0.26575803756713867
5	0	70	70	1.0	1.0	WD	896	4086	58	66540	0.3018867924528302	0.8781524135492332	0.17984745082296266	0.939203354297694	0.942145951915725	0.942106733724504	0.98745992784147	7728	3864	3864	71580	954	70626	70	7.544118165969849	0.2169959545135498
1	0	71	71	1.0	1.0	WD	917	3793	77	62367	0.32152875175315576	0.867604005142378	0.19469214437367305	0.9225352112676056	0.9426692865779928	0.9423712660452095	0.9824323434561419	7648	3824	3824	67154	994	66160	71	7.249783515930176	0.21557116508483887
2	0	71	71	1.0	1.0	WD	917	3691	56	63742	0.32861494355850207	0.8893056509214814	0.1990017361111111	0.9424460431654677	0.9452641881571338	0.9452241031488466	0.9852182690293677	7690	3845	3845	68406	973	67433	71	8.058294296264648	0.2580451965332031
3	0	71	71	1.0	1.0	WD	902	4516	71	67955	0.28227194492254737	0.8693139947923288	0.16648209671465486	0.9270298047276464	0.9376854189951843	0.937544251402429	0.9800150275937715	7690	3845	3845	73444	973	72471	71	9.536970376968384	0.2225816249847412
4	0	71	71	1.0	1.0	WD	863	4008	61	66803	0.29784296807592753	0.8748880616271609	0.17717101211250258	0.933982683982684	0.9433986245074918	0.9432773402104969	0.9854777283178238	7788	3894	3894	71735	924	70811	71	8.767995595932007	0.2165830135345459
5	0	71	71	1.0	1.0	WD	895	4039	59	66587	0.304008152173913	0.8787905134818473	0.18139440616132954	0.9381551362683438	0.9428114292187013	0.9427493713327745	0.9875210019103792	7728	3864	3864	71580	954	70626	71	8.575978517532349	0.25171566009521484
1	0	72	72	1.0	1.0	WD	919	3724	75	62436	0.32605996097214834	0.8725461963928068	0.19793237131165195	0.9245472837022133	0.9437122128174124	0.9434285373916669	0.9824947037119938	7648	3824	3824	67154	994	66160	72	7.846484661102295	0.21903133392333984
2	0	72	72	1.0	1.0	WD	915	3612	58	63821	0.3327272727272727	0.8886380510203611	0.20212060967528164	0.9403905447070915	0.9464357213827058	0.9463497354033272	0.9852001474296539	7690	3845	3845	68406	973	67433	72	7.772625923156738	0.21935582160949707
3	0	72	72	1.0	1.0	WD	901	4443	72	68028	0.28526199145163844	0.8707109434299625	0.1686002994011976	0.9260020554984584	0.938692718466697	0.9385245901639344	0.9800620960720823	7690	3845	3845	73444	973	72471	72	7.607424259185791	0.22845101356506348
4	0	72	72	1.0	1.0	WD	863	3944	61	66867	0.30116908043971385	0.8786463893475084	0.17952985229873103	0.933982683982684	0.9443024388866137	0.9441695127901304	0.9854914224750833	7788	3894	3894	71735	924	70811	72	7.6611647605896	0.22388815879821777
5	0	72	72	1.0	1.0	WD	895	3950	59	66676	0.308673909294706	0.8789889929847905	0.18472652218782248	0.9381551362683438	0.9440715883668904	0.94399273540095	0.9875053586373219	7728	3864	3864	71580	954	70626	72	7.639589786529541	0.218153715133667
1	0	73	73	1.0	1.0	WD	918	3644	76	62516	0.3304535637149028	0.8744002309107577	0.20122753178430514	0.9235412474849095	0.9449214026602176	0.9446049379039223	0.9824922859405526	7648	3824	3824	67154	994	66160	73	7.405207395553589	0.22367286682128906
2	0	73	73	1.0	1.0	WD	920	3559	53	63874	0.3374908290535583	0.8909349387301422	0.20540299173922752	0.9455292908530318	0.9472216867112542	0.9471976142443645	0.9851979069963839	7690	3845	3845	68406	973	67433	73	7.818549156188965	0.21819686889648438
3	0	73	73	1.0	1.0	WD	902	4382	71	68089	0.2883170848649513	0.8830095007326052	0.17070401211203634	0.9270298047276464	0.9395344344634405	0.9393687707641196	0.9801322237084933	7690	3845	3845	73444	973	72471	73	7.496394634246826	0.22855901718139648
4	0	73	73	1.0	1.0	WD	859	3887	65	66924	0.3029982363315697	0.8777891423122102	0.1809945217024863	0.9296536796536796	0.9451073985680191	0.9449083432076393	0.9855573408905519	7788	3894	3894	71735	924	70811	73	7.481302499771118	0.23139166831970215
5	0	73	73	1.0	1.0	WD	894	3932	60	66694	0.3093425605536332	0.8738565229275795	0.18524658101947783	0.9371069182389937	0.9443264520148388	0.9442302319083543	0.987549869240641	7728	3864	3864	71580	954	70626	73	7.454732418060303	0.22676658630371094
1	0	74	74	1.0	1.0	WD	917	3570	77	62590	0.334610472541507	0.8644699987803808	0.20436817472698907	0.9225352112676056	0.9460399032648126	0.9456919915418293	0.9824111005209004	7648	3824	3824	67154	994	66160	74	7.412610054016113	0.24222683906555176
2	0	74	74	1.0	1.0	WD	917	3506	56	63927	0.33988139362490727	0.8939155920597153	0.207325344788605	0.9424460431654677	0.9480076520398024	0.9479285442797415	0.985081313020092	7690	3845	3845	68406	973	67433	74	8.681007623672485	0.27716922760009766
3	0	74	74	1.0	1.0	WD	904	4350	69	68121	0.2903484824152883	0.8804329679390449	0.17205938332698897	0.9290853031860226	0.9399759903961584	0.9398317085126082	0.9800299181940203	7690	3845	3845	73444	973	72471	74	9.084383249282837	0.23656129837036133
4	0	74	74	1.0	1.0	WD	859	3831	65	66980	0.3060206626291414	0.8786204004353968	0.18315565031982942	0.9296536796536796	0.9458982361497508	0.9456889942148184	0.98545082908035	7788	3894	3894	71735	924	70811	74	8.825237035751343	0.2382347583770752
5	0	74	74	1.0	1.0	WD	894	3858	60	66768	0.31335436382754994	0.8795342836732605	0.18813131313131312	0.9371069182389937	0.9453742247897375	0.9452640402347025	0.9875091878256035	7728	3864	3864	71580	954	70626	74	7.6690452098846436	0.23775696754455566
1	0	75	75	1.0	1.0	WD	914	3519	80	62641	0.33683434678459556	0.8755121243503692	0.2061809158583352	0.9195171026156942	0.946810761789601	0.9464067665366174	0.9825045268588557	7648	3824	3824	67154	994	66160	75	7.779551029205322	0.23217248916625977
2	0	75	75	1.0	1.0	WD	916	3452	57	63981	0.3430069275416589	0.8906558930095725	0.2097069597069597	0.9414182939362795	0.9488084469028517	0.9487033301172412	0.9851286516985709	7690	3845	3845	68406	973	67433	75	7.964292764663696	0.24106502532958984
3	0	75	75	1.0	1.0	WD	901	4285	72	68186	0.2925799642799156	0.8813877462465145	0.173736984188199	0.9260020554984584	0.9408729008844917	0.9406758891127934	0.9797757852831035	7690	3845	3845	73444	973	72471	75	7.649855613708496	0.24662065505981445
4	0	75	75	1.0	1.0	WD	863	3789	61	67022	0.30954088952654235	0.8780023928562172	0.1855116079105761	0.933982683982684	0.9464913643360495	0.9463302432564299	0.985546642330193	7788	3894	3894	71735	924	70811	75	7.8029515743255615	0.24474143981933594
5	0	75	75	1.0	1.0	WD	892	3804	62	66822	0.3157522123893805	0.8796733547636677	0.1899488926746167	0.9350104821802935	0.9461388157335825	0.9459905001397039	0.9875117851432362	7728	3864	3864	71580	954	70626	75	11.568276405334473	0.2695300579071045
1	0	76	76	1.0	1.0	WD	913	3471	81	62689	0.33953142432130906	0.8728158006495417	0.208257299270073	0.9185110663983903	0.9475362756952842	0.9471066503856806	0.9825996258688772	7648	3824	3824	67154	994	66160	76	8.090698957443237	0.24238848686218262
2	0	76	76	1.0	1.0	WD	914	3411	59	64022	0.34503586258965646	0.892637571459686	0.21132947976878613	0.9393627954779034	0.9494164578173891	0.9492734555448352	0.9850766035379124	7690	3845	3845	68406	973	67433	76	7.898902893066406	0.23659443855285645
3	0	76	76	1.0	1.0	WD	903	4210	70	68261	0.2967466316135393	0.8762247334604292	0.1766086446313319	0.9280575539568345	0.9419077976017993	0.9417243069549589	0.9797263768533249	7690	3845	3845	73444	973	72471	76	8.03688097000122	0.2559669017791748
4	0	76	76	1.0	1.0	WD	856	3719	68	67092	0.3113293326059284	0.8785798704210599	0.18710382513661203	0.9264069264069265	0.9474799113132141	0.9472084756395065	0.9855486750566611	7788	3894	3894	71735	924	70811	76	8.191106796264648	0.24933242797851562
5	0	76	76	1.0	1.0	WD	889	3780	65	66846	0.31620131602347507	0.8798470189674725	0.1904047976011994	0.9318658280922432	0.946478633930847	0.9462838781782621	0.9876527823861614	7728	3864	3864	71580	954	70626	76	8.925344944000244	0.2544851303100586
1	0	77	77	1.0	1.0	WD	912	3428	82	62732	0.34195725534308213	0.8724917130494035	0.21013824884792626	0.9175050301810865	0.948186215235792	0.9477320785061203	0.9825744597573348	7648	3824	3824	67154	994	66160	77	10.66049861907959	0.2768404483795166
2	0	77	77	1.0	1.0	WD	914	3354	59	64079	0.34878839916046556	0.8875465837560462	0.21415182755388942	0.9393627954779034	0.9502617412839411	0.950106715785165	0.9851039764505164	7690	3845	3845	68406	973	67433	77	10.067765951156616	0.277942419052124
3	0	77	77	1.0	1.0	WD	903	4099	70	68372	0.30225941422594144	0.8802871724913776	0.18052778888444623	0.9280575539568345	0.9434394447434146	0.943235662545613	0.9796483926525921	7690	3845	3845	73444	973	72471	77	9.894912004470825	0.24889373779296875
4	0	77	77	1.0	1.0	WD	856	3673	68	67138	0.3139556207592151	0.8700419662338251	0.1890041951865754	0.9264069264069265	0.9481295278982079	0.947849724681118	0.9854550473698628	7788	3894	3894	71735	924	70811	77	8.180447816848755	0.2515406608581543
5	0	77	77	1.0	1.0	WD	889	3728	65	66898	0.3191527553401544	0.8796643003126104	0.19254927442061945	0.9318658280922432	0.9472149066915867	0.9470103380832635	0.9875688964475285	7728	3864	3864	71580	954	70626	77	7.883583307266235	0.25235414505004883
1	0	78	78	1.0	1.0	WD	913	3353	81	62807	0.34714828897338396	0.8748696699635781	0.21401781528363806	0.9185110663983903	0.949319830713422	0.9488638055812014	0.9826642518350733	7648	3824	3824	67154	994	66160	78	8.057931184768677	0.25324010848999023
2	0	78	78	1.0	1.0	WD	912	3262	61	64171	0.3543811929279192	0.890524567067348	0.21849544801149975	0.9373072970195272	0.951626058458025	0.9514223898488436	0.9850254545987704	7690	3845	3845	68406	973	67433	78	8.613248109817505	0.31827449798583984
3	0	78	78	1.0	1.0	WD	900	4035	73	68436	0.3046716316858497	0.8811620626321035	0.182370820668693	0.9249743062692704	0.9443225566088504	0.9440662273296662	0.9795608359231278	7690	3845	3845	73444	973	72471	78	9.186281681060791	0.2880735397338867
4	0	78	78	1.0	1.0	WD	856	3621	68	67190	0.31697833734493613	0.8793369642104313	0.19119946392673665	0.9264069264069265	0.9488638770812444	0.9485746149020701	0.9854804335252288	7788	3894	3894	71735	924	70811	78	8.610763788223267	0.26089000701904297
5	0	78	78	1.0	1.0	WD	891	3686	63	66940	0.3221840535165431	0.8797749078491002	0.19466899715971162	0.9339622641509434	0.9478095885367995	0.947625034925957	0.9876113440385564	7728	3864	3864	71580	954	70626	78	8.385352611541748	0.25943541526794434
1	0	79	79	1.0	1.0	WD	909	3305	85	62855	0.3490783410138249	0.8764245673596692	0.2157095396298054	0.9144869215291751	0.9500453446191052	0.9495190159930905	0.9826005990598974	7648	3824	3824	67154	994	66160	79	8.419858694076538	0.3139686584472656
2	0	79	79	1.0	1.0	WD	914	3219	59	64214	0.35801018409714064	0.8884305122203391	0.221146866682797	0.9393627954779034	0.9522637284415643	0.952080226880683	0.98490450168428	7690	3845	3845	68406	973	67433	79	9.0237295627594	0.26453471183776855
3	0	79	79	1.0	1.0	WD	903	3987	70	68484	0.3080334299846495	0.878871010337287	0.18466257668711655	0.9280575539568345	0.9449848905079273	0.9447606339523991	0.9795940490524453	7690	3845	3845	73444	973	72471	79	9.971005201339722	0.2776484489440918
4	0	79	79	1.0	1.0	WD	856	3557	68	67254	0.3207794641184185	0.8799041752859255	0.19397235440743257	0.9264069264069265	0.9497676914603663	0.9494667874817035	0.9855151579954223	7788	3894	3894	71735	924	70811	79	8.436034917831421	0.2653543949127197
5	0	79	79	1.0	1.0	WD	889	3637	65	66989	0.32445255474452556	0.8795684316727009	0.1964206805125939	0.9318658280922432	0.9485033840228811	0.9482816429170159	0.9876353284116688	7728	3864	3864	71580	954	70626	79	8.214346647262573	0.26093626022338867
1	0	80	80	1.0	1.0	WD	909	3261	85	62899	0.3520526723470178	0.8700173243743803	0.21798561151079138	0.9144869215291751	0.9507103990326481	0.9501742264049796	0.9824060977108114	7648	3824	3824	67154	994	66160	80	8.835700988769531	0.28607964515686035
2	0	80	80	1.0	1.0	WD	914	3182	59	64251	0.3606233971197475	0.8858731186286105	0.22314453125	0.9393627954779034	0.952812421218098	0.952621115106862	0.9849231872025721	7690	3845	3845	68406	973	67433	80	9.5225989818573	0.26878857612609863
3	0	80	80	1.0	1.0	WD	902	3937	71	68534	0.3103922918100482	0.8814646101111319	0.18640214920438106	0.9270298047276464	0.945674821652799	0.945427808942868	0.9796824566733523	7690	3845	3845	73444	973	72471	80	10.51767086982727	0.2790350914001465
4	0	80	80	1.0	1.0	WD	856	3490	68	67321	0.32485768500948764	0.8731552785690805	0.19696272434422457	0.9264069264069265	0.9507138721385096	0.9504007806510072	0.9854595407652136	7788	3894	3894	71735	924	70811	80	9.964619874954224	0.32120251655578613
5	0	80	80	1.0	1.0	WD	892	3594	62	67032	0.3279411764705883	0.8795269797454383	0.19884083816317433	0.9350104821802935	0.9491122249596466	0.9489242805252864	0.9875654679882532	7728	3864	3864	71580	954	70626	80	8.664388418197632	0.27874064445495605
1	0	81	81	1.0	1.0	WD	908	3211	86	62949	0.3551730882065324	0.8753020715610403	0.22044185481913087	0.9134808853118712	0.9514661426844014	0.9509038925454925	0.9823593085112854	7648	3824	3824	67154	994	66160	81	8.34754467010498	0.26685261726379395
2	0	81	81	1.0	1.0	WD	914	3130	59	64303	0.36436117201514856	0.8923026204504305	0.22601384767556876	0.9393627954779034	0.9535835570121454	0.953381282343654	0.9849104761729998	7690	3845	3845	68406	973	67433	81	8.430573463439941	0.2708745002746582
3	0	81	81	1.0	1.0	WD	902	3884	71	68587	0.3132488279215141	0.8811984943282719	0.18846636021730045	0.9270298047276464	0.9464061486663631	0.9461494471978651	0.9797302909539618	7690	3845	3845	73444	973	72471	81	9.826568126678467	0.3381669521331787
4	0	81	81	1.0	1.0	WD	856	3448	68	67363	0.32746748278500387	0.876119308020982	0.19888475836431227	0.9264069264069265	0.9513070003248083	0.9509862689063916	0.9855250770892409	7788	3894	3894	71735	924	70811	81	10.603708744049072	0.338775634765625
5	0	81	81	1.0	1.0	WD	891	3532	63	67094	0.33141156778872977	0.879437169560474	0.20144698168663802	0.9339622641509434	0.9499900886359132	0.9497764738753842	0.9874835560110212	7728	3864	3864	71580	954	70626	81	9.535898685455322	0.2804441452026367
1	0	82	82	1.0	1.0	WD	908	3187	86	62973	0.3568481037531931	0.8717858088646003	0.22173382173382172	0.9134808853118712	0.951828899637243	0.9512612800428865	0.9824495719784244	7648	3824	3824	67154	994	66160	82	9.63988447189331	0.26962876319885254
2	0	82	82	1.0	1.0	WD	911	3060	62	64373	0.36852750809061496	0.8870628045144882	0.22941324603374466	0.9362795477903392	0.9546216244272092	0.9543607285910592	0.9849606649264545	7690	3845	3845	68406	973	67433	82	9.016621828079224	0.3220040798187256
3	0	82	82	1.0	1.0	WD	900	3830	73	68641	0.3156233561283535	0.8809510479749083	0.19027484143763213	0.9249743062692704	0.9471512743028245	0.94685746963673	0.9796759473538148	7690	3845	3845	73444	973	72471	82	10.55125093460083	0.3604433536529541
4	0	82	82	1.0	1.0	WD	858	3339	66	67472	0.3350908025776216	0.877098968697017	0.20443173695496783	0.9285714285714286	0.9528463091892503	0.9525336307241932	0.9856098708219141	7788	3894	3894	71735	924	70811	82	10.737475872039795	0.3458096981048584
5	0	82	82	1.0	1.0	WD	889	3437	65	67189	0.33674242424242423	0.8790290148023603	0.20550161812297735	0.9318658280922432	0.9513352023334183	0.9510757194747136	0.9874749329164803	7728	3864	3864	71580	954	70626	82	10.626955032348633	0.319582462310791
1	0	83	83	1.0	1.0	WD	907	3123	87	63037	0.36106687898089174	0.8695949814291499	0.2250620347394541	0.9124748490945674	0.9527962515114873	0.9521994222235459	0.9825255417024518	7648	3824	3824	67154	994	66160	83	10.872461318969727	0.33942508697509766
2	0	83	83	1.0	1.0	WD	907	2984	66	64449	0.3729440789473684	0.8899693554899003	0.23310203032639423	0.9321685508735869	0.9557486690492786	0.9554132678420022	0.9850392172602858	7690	3845	3845	68406	973	67433	83	9.128015756607056	0.37949609756469727
3	0	83	83	1.0	1.0	WD	901	3777	72	68694	0.3188816138736507	0.8830662531917259	0.19260367678495083	0.9260020554984584	0.9478826013163886	0.9475927237078591	0.9796613829286189	7690	3845	3845	73444	973	72471	83	10.805487394332886	0.34050583839416504
